编号,今地名,古地名,地点名胜,经度,纬度
814db8c1b5ba3a9ec02603054975d621,广汉市,剑南道,昌利观,117.8887864,39.3615373
f64cae1480d0ac38b0eaadd01227f38a,广汉县,剑南道,灵龛驿,113.5214574,23.1274718
ecbb3db8f4fd4c7545d41690a7b66b68,广汉县,剑南道,西湖,114.1264651,30.7030860
49bbb380dd8380b0f3396d468206bf29,广汉县,剑南道,三学山,113.5214574,23.1274718
c7d9a3437f8e0b6ed50fde9ea18b620f,广汉县,剑南道,望喜驿,113.5214574,23.1274718
8bf359677e184f8f902ea3edbfd189f0,德阳,剑南道,,89.0920666,27.5817305
40709c60b8cac6423ff35209eaa00c94,德阳,剑南道北部,,89.0920666,27.5817305
83fa963ce279fd858edb9c1bf0c18320,德阳,剑南道,鹿头关,37.5965132,55.7439119
16af856f9323fce94b7e9befcca1270a,什邡,剑南道,,104.0048204,31.2539014
cd8be95b52539c2e3f999687dacb0c51,绵竹,剑南道,,104.1725852,31.4178432
821a1b626e903074ae561ca9d9f1cefa,库尔勒,陇右道,,85.7162340,41.6732380
ebc0e24f6ec651fb82e27063e447940a,焉耆,陇右道,,86.5716709,42.0581739
f724d2292d73a2d8c5e2c324a18e710c,乐都,陇右道,,102.4469421,36.4664732
a8a3456be96d2677cd80e2d597edf5c8,姚安,剑南道,,101.2401379,25.5074574
0145d5c2da121e2c837eea2a4c466e6f,武功,京畿道,,108.1775000,34.2911110
0ab3d176f3563428071f8046acd8b4b4,武功,京畿道,太白山,119.4051914,36.8439594
60211c9cc7b8a527ba886551da617dde,武功,京畿道,宝意寺,120.0394068,29.1879690
491f7124d2c552f49c059bbc68b7b401,咸阳,京畿道,,108.7128495,34.3323227
30d47045ec148a408e25d74e17b3ed10,咸阳,京畿道,洪渎原,108.7128495,34.3323227
c8a1742e65b0ee27dcac5a21ae7e0c91,咸阳市,,,108.7128495,34.3323227
5c97c5f5559027abdebf4e82f9ccbfaa,兴平,京畿道,,108.4830556,34.2993736
f7ada6c91c6386e3c5dee82e4f20df5a,兴平,京畿道,马嵬驿,108.4830556,34.2993736
f9425701e346d2b79523670730dfb1a0,兴平,京畿道,马嵬,108.4830556,34.2993736
5173ac7db1983a1288b2d0df234c4e03,彬县,京畿道,,127.4602943,45.7434153
066f2a6d967a2a1877a3d7cde2c30906,彬县,京畿道,石淙,139.6114080,35.3272745
e9f7ba6c2c5f029848b06b155185b17c,长武,京畿道,,107.8213010,35.1696740
f4d95f766e0e8b7e7637f0c4aecb5349,礼泉,京畿道,,108.4242593,34.5142157
163bd0ce55be47c5b231bdbd2f7c3441,三原,京畿道,,133.0832873,34.4007916
54fe7ec4e41c122c0bc98a86ff6f0894,乾县,京畿道,,108.2398903,34.5308252
2003fa12c2b3c797a320f4c442623519,乾县,,,108.2398903,34.5308252
2977e921e8b41fd7e9b9ec5abca41bfb,泾阳,京畿道,,108.8417517,34.5541364
a763e9abdd2d3bdee14e55379ee6c017,泾阳,京畿道,崇陵,125.7511986,39.0245182
cfa6fb5d968079eb1303f21a7c29b964,洪江市,黔中道,,110.0790255,27.2328573
9155f8d5152afd3fbc28114aee9b133c,麻阳,,,109.7986050,27.8586294
7456f57121f96ecc665c09e55d18380c,天山,陇右道,,80.7025997,42.2539872
9097f36575ff17ee4aa1625855ebef12,乌鲁木齐,陇右道,,87.6139038,43.8244074
edb03ee0948b6d22a237eb224810443b,铜川市玉华宫,关内道,,135.7659854,35.0484137
236a56ac369358480b3f595504b88831,铜川,京畿道,,108.9403845,34.8972729
dfdaea619f6c5b21fcb4fbc276cf0cce,铜川,京畿道,南馆,120.8655053,32.0138013
7d44bcfaf564336a2c1631e1711d0572,宜君,关内道,,109.1672220,35.3486110
7d8d6e9fe1add5344bf8ed85be0cd57d,玉树,吐蕃,,94.1902137,34.3980247
0b5936df7811ddbb9d6339ab9151c7cb,托克逊,陇右道,,88.4483160,42.4278990
60667809b8f29e5e1ff85e2c30e96dab,鄯善,陇右道,,90.6423020,42.2914030
bf1a600e9fae152f717238b7f0a93e11,吐鲁番,陇右道,,89.7283163,42.4561611
1a618758e8b4600c0bf96f8a9da83ce3,郑州,都畿道,,113.6536663,34.7475076
ff9fb70ded533c99a1e8caaa81336969,郑州,都畿道,东郭宅,113.7556171,34.5758076
c5cd820ef67f2d7aa8421db636955586,郑州,,,113.6536663,34.7475076
91458ad48e90136afed50f987f23936a,郑州市,,,113.6193210,34.7472531
366af47872b0ad9a3987f0e2ba133878,登封,都畿道,东龙门山,113.0444455,34.4551772
ad5874a551f152f9138ed8cef817ea06,登封,都畿道,嵩山,113.0162002,34.4668380
92e7b3a200ca1ad3d0e3d40659f6573a,登封,都畿道,嵩山温泉庄,113.0444455,34.4551772
e23435bbf2fcbd56d58782962fdf2909,登封,都畿道,崖口五渡,113.0444455,34.4551772
f89a6ddca09326762db93acd74394520,登封,都畿道,嵩山九龙潭,113.0444455,34.4551772
eb687bcc6c66fee1858a945c116e2f95,登封,都畿道,,113.0444455,34.4551772
529e1a5af9674f0922e9a79f9842e7a9,登封,都畿道,石淙（嵩山平乐涧）,113.0444455,34.4551772
b812e95f1b9716216f094d5d05240520,登封,都畿道,嵩山石淙(平乐涧),113.0444455,34.4551772
2aabd40acb12c2bea15dd98644d8ecc9,登封,河南道,嵩山蘘荷亭,113.0444455,34.4551772
b3a0f304935e0f0af249c189c350fe39,登封,都畿道,嵩山少林寺,113.0444455,34.4551772
a0f37657e5db503ba5f3178b0ae1ba22,登封,,,113.0444455,34.4551772
4bb60c5d8b0a19ce5beed2cf17bd7a00,登封,都畿道,嵩山;少室山,112.9229317,34.4766045
5155c7bd254b6ca5585ea14767796399,登封,都畿道,嵩山;太室山,113.0444455,34.4551772
ad8b87b2cb512cdaf0ba390112d21684,荥阳汜水,都畿道,,118.6738329,39.1711339
1dbed2e25700881c100e9cd18eaf61bf,荥阳,都畿道,,113.3732183,34.7882287
7319d99c9db48a94a0ba88deb47692ec,荥阳,都畿道,广武山,140.4351530,35.5368780
c6aa51b604c25d9044dc5352566b7e15,荥阳,都畿道,鸿沟,113.4429574,34.7285282
467371287e686cc401fe5390e2afe7ad,荥阳,都畿道,成皋故关,113.3732183,34.7882287
3bfa1eb729223be8a511a8404a052f57,荥阳,,,113.3732183,34.7882287
4e90e11dcfb1a612dc933b02346a6f3f,荥阳,都畿道,河阴,125.7531580,39.0112331
a902836b816a35ab5ca247f3931031d6,荥阳市,,,113.3732183,34.7882287
3e12ee9dc487a33058c8441113521d77,荥阳市,,玉溪池,134.1790650,34.4887980
a57aadd088891299e6cfed5905b21794,巩义,都畿道,,112.9751225,34.7612112
dd5b1242a7d8064628fdb70196920aa7,巩县,都畿道,,104.7653553,28.2012751
f6cd43e5a95075308f995440e038ede9,巩县,,,104.7653553,28.2012751
b3da2aed40cb4d4e35a0c3dcad0db089,巩义,,,112.9751225,34.7612112
11f95baa132bc47f678f73b7d13fe9bd,新郑,都畿道,时门,139.7913701,35.6301970
87e1cf3e7e60902f5e139332ca1c0404,兖州,河南道,,116.8358661,35.5563381
45f402d88905807ea6de79f1370f1449,兖州,河南道,尧祠,116.8358661,35.5563381
5e75e90047db135684f7ff84d633aac0,兖州区,,,116.7780517,35.5520437
fc7088489b8196b452d1dd4385f9ce87,汶上,河南道,,121.1378430,24.8694997
0e54e7205d78669d80882bc10d640ce4,济宁,河南道,,116.5849266,35.4125047
e3b9f678746a7a58537b923cd43e6389,金乡,河南道,,115.7054310,22.8614211
7f78a48a4ba8418b73ec195e7523689c,曲阜,河南道,,117.0247138,35.5831903
ab1e8da548607fde7d62ab91e11bb811,泸溪,黔中道,,109.9821431,28.1214271
d79dca03f442e2a6e99cef3878744f9c,惠州,,,114.4127007,23.1125153
cd65d11401ff9d224e797e00166e5591,惠州,岭南道,,114.4127007,23.1125153
3ef9f834528d164b1f43c72c2a8569fa,宜宾,剑南道,,104.7186610,28.5868900
4d8b59ccb9c27788df1c5be115f45978,宜宾,剑南道南部,,104.7186610,28.5868900
4c7415f8149aeff35623bf0abd5be718,黄山,江南西道,,118.3324811,29.7172627
f94313db6e2c027b7774e02a636ecfcf,黟县,江南东道,,117.9030925,30.0142707
f2aa9dcd4e13230bfe1bae14ed872803,歙县,江南东道,,118.5939775,29.8547897
b344072a7c6a282dc4e33da0323b78a9,南部,山南西道,,105.9075233,31.3169276
dc52da7fd77450bf2e001db96f5443c1,南部县,山南西道,,105.9075233,31.3169276
e9f65a303bfb938a1fd53f095ff08b15,仪陇,山南西道,,106.5078664,31.4195765
02285ec2111b0141ba5859c32adfa02a,阆中,剑南道北部,,106.0812814,31.5899565
a29f86295bdde214b6f8dd48caf03dc6,阆中,山南西道,,106.0812814,31.5899565
781f4a5f3f9595e950cac60aa372d26d,阆中,山南西道,开元寺,117.0484753,36.6290318
9309761edbf85e82e1fa8e0d7d13ca81,阆州,,,109.8833916,24.5056917
98797d6bc0d97c229c22deb64187295e,南充,,,106.2317350,31.2102190
c069cd83b42fe914594c1a38a2764cbc,南充,山南西道,,106.2317350,31.2102190
9370e5097e8dff7e33632015e107ea4a,南昌,江南西道,,116.0348483,28.6472124
19f9e490487b84d310c16156f9f7b6e4,南昌,江南西道,石头驿,119.3894572,36.9668246
0c06b4f10c382d8c75030e7ea4590f42,南昌,,,116.0348483,28.6472124
a83f773a817c89144ab35f52ce62ba42,南昌市,江南西道,,116.0348483,28.6472124
524f5476bfad9023083df027b9f12f54,南昌,江南西道,西山,115.6274342,28.5519761
3f93a9c58f2358b96a373c206281ef91,峨眉,剑南道,峨眉山,103.4646539,29.5785842
549e2d5e61e75d1004eba0ddc57e8563,峨眉山,剑南道,,103.3368637,29.5226655
c9761bb01f8e98e5f880fc7799a877a7,犍为,剑南道,清溪驿,103.9436713,29.2113135
8c291a41721c44a386310f3438a9015f,犍为,剑南道,,103.9436713,29.2113135
567d8d5b30b238946ff0997c33539bb2,乐山,剑南道南部,,103.5966083,29.2233495
1bd450abcc478450d736071d783641ee,乐山,剑南道,,103.5966083,29.2233495
1d6e9862b029a415c46a2051bbe05477,乐山,剑南道,凌云寺,103.7696591,29.5472507
ab5c42c244d187756eb292942c777103,乐山,剑南道,青衣山,135.7585437,35.0041627
fbf2f179671fb31e11e74a310f1729d0,乐山,剑南道,峨眉山,103.3368637,29.5226655
2af905a9cb8a7d8dcd1adcc2858e903c,乐山市,剑南道,,103.5966083,29.2233495
06edd89ca5dd90f1f8e14aa25eb7f1da,乐山市,剑南道,圣冈山,112.4727103,22.4973471
8cdb1e17f692e6482198b8f65577575f,乐山市,剑南道,凌云寺（一名大佛寺）,103.5966083,29.2233495
8a3f0d6bf6cfaebb270e51b6910a570d,乐山,剑南道,净众寺,137.2131115,36.6898864
66624f5c619b9a310efc40215ffa63e4,西安,京畿道,,108.9423363,34.2610040
cc65191e4955000ce8db39e1e3faed27,西安,京畿道,骊山,109.2762902,34.3334669
d0645ad015d93f3cbfaa18f92a388c9f,西安,京畿道,昆明池,108.7614775,34.2153055
aaf873553ab7977a1345e787bb1b0dba,西安,京畿道,终南山,109.0455496,33.9243535
d14468d0d20d71355268d3a27d6eae20,西安,京畿道,浐水之滨,108.9423363,34.2610040
96fe5dabf431a2193458f18965bde9e5,西安,京畿道,禁苑神皋亭,108.9423363,34.2610040
5bd40e60e0533ffdbd04b84f6e2b5fa1,西安,京畿道,樊川,108.9423363,34.2610040
beec9d30b259606da3e329bc638121cf,西安,京畿道,慈恩寺,108.9594980,34.2194551
0bcacecc76a9560085c16b1fa1d27095,西安,京畿道,庄严寺、总持寺,108.9423363,34.2610040
65232f16d28eea7a5fda2c1b72443733,西安,京畿道,三会寺,108.9423363,34.2610040
53cd157661f7fb1cd503662aa3d57f53,西安,京畿道,荐福寺,108.9378994,34.2400961
7f8cfe838d2467710127804811dde252,西安,京畿道,未央宫,108.9812734,34.3819047
bb619104cabe0cff56f0ed94a76d97a0,西安,京畿道,禁苑,117.1059090,31.7549967
6a3b85c138b6a1425935ef1529984676,西安,京畿道,芙蓉园,120.1450491,36.0235572
1a8928d2b6986dd4c66d99363faed476,西安,京畿道,普耀寺,117.1323212,31.7990686
ee40d056f5220c24a02db460d4e4fb7d,西安,京畿道,临渭亭,108.9423363,34.2610040
8518cbe1d4d7db415fdb0f7a91e4f35b,西安,京畿道,武三思宅,108.9423363,34.2610040
de21bedfe826ea75d0ccd4d5499ae021,西安,京畿道,浐水,109.0039332,34.3371736
b2c46f440e2e9fc2ac4d9eec03bdf584,西安,京畿道,桃花园,108.8817967,34.2476046
306077b21cac9878b119d37adf5277a7,西安,京畿道,张昌宗别墅,108.9423363,34.2610040
3f9f70afac0054edb484184f5167136c,西安,京畿道,东山,125.1531475,42.9359322
60ac9c8e875b69d7ec75f4276a994d53,西安,京畿道,望春宫,108.9423363,34.2610040
11b7d6807cd9eb8fa1d439de5421d70c,西安,京畿道,窦尚书山亭,135.7918000,35.0372523
4e922c6dffc8d72b78c2e9b921790e3d,西安,京畿道,隆庆（兴庆、龙）池,108.9423363,34.2610040
f180f723521db4f6a6ef1435432e0b99,西安,京畿道,龙兴寺,119.4051914,36.8439594
46455f95d177036723f1467bc55125da,西安,京畿道,药园,108.0814313,34.1023403
b19d4bf1f55da30e839b9203dc95fb07,西安,京畿道,温泉宫,104.0268609,30.5565496
9cf9f5672ed093470fa8014b2923d837,西安,京畿道,兴庆宫,120.4362874,23.7274214
28f9b8da79067c43b4c5c9fe30a659d5,西安,京畿道,乐游园,108.9843437,34.2347621
2c81ac0c1b4e414bd4d707357d3260aa,西安,京畿道,蒲津桥,108.9423363,34.2610040
d66abbd2449afde5bc0e0704912b034f,西安,京畿道,义成,108.8628106,34.3080762
45091dd1eacd07196b290b267d4eadad,西安,京畿道,茱萸山,108.9423363,34.2610040
277ba993f552ea267cc6e5c6a8fbed2c,西安,京畿道,定昆池,108.9423363,34.2610040
803d3000fa86816680dd7489337aee59,西安,京畿道,宁王山池,108.9423363,34.2610040
ba87e5f6b5769c8d2bcefc3a3aa0c8cb,西安,京畿道,薛王山池,108.9423363,34.2610040
0f3c9a2b7d53621af752a99ef6cb4408,西安,京畿道,花萼楼,117.0976955,24.8845732
dda697c7cddda71ac79525ccf879e604,西安,京畿道,宁王亭子,108.9423363,34.2610040
d855894be8d8d2e022aeb92a86c34e4f,西安,京畿道,永穆公主亭子,108.9423363,34.2610040
226fde39829c1cfad2bd4d0039557fe6,西安,都畿道,,108.9423363,34.2610040
b91c8752a1d4387c6859ae0dc0d75f06,西安,京畿道,终南翠微寺,108.9423363,34.2610040
a2f2ae6bf36922b94f08a0cc85f2eb90,西安,京畿道,白鹿原,109.1971907,34.1578511
45e32472203ba2e537b6a84484d0fdc9,西安,京畿道,石门谷,136.9124031,35.1975243
794ac67e7e515b25091295557da25527,西安,京畿道,花萼相辉楼,108.9423363,34.2610040
710d9ed08009a3d94e490d80fe7601f0,西安,京畿道,青龙寺,108.9845906,34.2339754
a06aceddf4d06bcb1a085bfae2835613,西安,京畿道,曲江,108.9937941,34.1950813
602c3ef924f310009bbaeb5171da58f0,西安,京畿道,辋川,109.3361975,34.0735004
4908407c3427b73cebbd3227ce637dd5,西安,京畿道,昭陵,108.9423363,34.2610040
e8692240351dfdf2e738fabb9af7b87b,西安,,,108.9423363,34.2610040
0b7238be704791b6d40bc476ab51e9a8,西安,京畿道,大定寺,121.5231862,25.0256347
b380a69f0720224d489f54bb0372742b,西安,京畿道,崇济寺,127.6592969,26.2149155
a5ce0ae152eca710b744edabf840733d,西安,京畿道,千福寺,139.6277763,35.9080514
3ef55305e6c865882d0af971f298c517,西安,京畿道,华严寺,108.9667680,34.1372257
0439b72389b7daeacca89a69174a3bc2,西安,京畿道,杜陵,13.2320744,-8.8303062
f2d00d926f4ac186a13547f5882d832b,西安,京畿道,胄贵里,108.9423363,34.2610040
c054934d90f6f41b6d427a6429c76506,西安,京畿道,华清宫,109.2075327,34.3649458
3896b5c9816c59034aaa9891b9060865,西安,京畿道,昭国里,116.8562399,36.6726131
bf5ec106d50afb3e2c5c9d9449112e2b,西安,京畿道,沣水；善福精舍,108.9423363,34.2610040
05608e8808ba78418e33492407330f9a,西安,京畿道,终南山龙池寺,108.9423363,34.2610040
6121044606f7733de2d2ff667f204ef7,西安,京畿道,渭河,109.2643772,34.4840703
62d6593b07fcbe2bdb00c5e0fd7b474e,西安,京畿道,慈恩寺大雁塔,108.9580060,34.2217948
e61252bea449e52af9c8b0c48d39501f,西安,京畿道,靖恭坊,108.9879993,34.5085845
03e1319777b3ed23806c8385946f5a8b,西安,京畿道,韦曲,108.9992593,34.1506184
2bbc1318bbbfa99d728a22b01cc707d2,西安,京畿道,安邑里,-55.5165900,-27.3312148
188ee64887c5de3e69796b677363691d,西安,京畿道,昊天观,119.4051914,36.8439594
9b0755db8b0abbe6ddd3a4b5134e9226,西安,京畿道,安福门,108.9380486,34.2899326
e7f3e1ee27cd1142cbc935ae8c5edd36,西安,京畿道,靖安里中春亭,108.9423363,34.2610040
83258b375d25c421cd5502a72e657918,西安,京畿道,炭谷湫祠,108.9423363,34.2610040
8097f13192567108d1f51ab31ac23868,西安,京畿道,崇化里,108.9423363,34.2610040
a42fb17134299e36b7d0708f67202d03,西安,京畿道,定昆池（长安西南十五里）系安乐公主所凿，此即“太安池”所指。亦有说指太平公主之放生池,108.9423363,34.2610040
357f264f28d0275ec766a28586f3961e,西安,京畿道,太平公主山庄（在万年县南乐游原）,108.9423363,34.2610040
27e8f9970452e9628302995313aacc9f,西安,京畿道,西街（西市）,108.9578972,34.2799595
f634c0edf4473cd77eb53c4fdc7c0b3b,西安,京畿道,杏园,108.9660392,34.2170644
d12d7060517f2027804fdc4beb8bfb27,西安,京畿道,新昌里,119.4051914,36.8439594
961537812a5da8a3b5205ca003f16e7e,西安,京畿道,天坛,135.7719141,35.0025523
7e93336f7692309e49fdd63f65196cb3,西安,京畿道,太清宫,111.6749769,40.8220200
135096f59ed3b5f1f46d9d072ca0b6ee,西安,京畿道,靖安里,126.0418500,42.9252000
c014551554a25ad0a7a8a1f33dbb8ee6,西安,京畿道,少陵,108.9467987,34.1424838
0f20a7bbb90c558fbd06f49384316b1e,西安,京畿道,华山,115.2992720,26.9432540
cb44e2eaf6836a2a3403e6a3678d404e,西安,京畿道,潼关,116.3571371,39.8789503
75518617a013aba2b3dfb675aa552856,西安,京畿道,西明寺,136.3009784,35.0191960
0efb0c91a279827e7d12ea91a231aa0a,西安,京畿道,华阳观,108.9423363,34.2610040
ffdcdba4dfa6b17baeb0e85ffc44ca07,西安,京畿道,望秦岭,108.8452350,34.0495250
f6acd939e046863164ed66cd0340fa71,西安,京畿道,涂山寺,108.9757215,34.2614624
1d2c26b1442547c1c5a6a86e3197303d,西安,京畿道,杜曲,85.4633464,42.4804953
3cdc1ecb9c55292ccd6b54e8b2b52e0c,西安,京畿道,长乐亭,108.9423363,34.2610040
542055565b681be2f32e8029cb27fb66,西安,京畿道,灞亭,-55.5165900,-27.3312148
d586310ca4dcc66b9529c1dd1dffb017,西安,京畿道,亲仁坊,117.2428666,31.8559422
4c778dd67186390e2cea1775cc587748,西安,京畿道,靖恭里,135.3341223,34.7397374
8635c78cec35bb1b852506db3fef58d2,西安,京畿道,少室,108.9474482,34.2654881
b119e4a55299cd8a919600e8885931a9,西安,京畿道,靖安坊,115.3632742,28.8616305
c0d939c21a0a273b5867a4701ba8d92a,西安,京畿道,开元观,117.2015366,31.7669299
fe7c27c88d7d715b692a96bac687f90f,西安,京畿道,永寿寺,108.8436556,34.1742891
9b65a5d6535ff7c1ac08d95ac7c6b241,西安,京畿道,渭北,7.5543751,51.4789205
ef152cf2f5dfed45c51d53e322e05c44,西安,京畿道,栎阳,118.2743347,29.7040884
4318f693c265423b702fbdf48574f552,西安,京畿道,奉诚园,113.8179350,22.7161496
3bd901b5d462ee3828d3e36d72d2c4ab,西安,京畿道,延英殿,108.9674024,34.2230845
167eac58044f14ace33dc512788dfa49,西安,京畿道,修行里,114.2288289,22.4250687
ee185119fb3da08211ce1e174f5d4d30,西安,京畿道,浐桥,117.2585729,31.4893158
0e6bd9bcd6d508f77dde68bea92aea63,西安,京畿道,黄子陂,108.9423363,34.2610040
17be68b4549946f033285a53deedae31,西安,京畿道,少陵原,108.9467987,34.1424838
14998a9495b8e1c0421c0cf2c90d4196,西安,京畿道,先天寺,117.8038902,39.2062287
d20f4bbaa622dfb854e13c322b0d14d8,西安,京畿道,终南山草堂寺,108.9423363,34.2610040
2189f6c7e8bf407130a72aef922c5b3a,西安,京畿道,法乾寺,135.7519200,35.0356780
20ac915626e678affcdfd258455d6cc9,西安,京畿道,天仙寺,117.8038902,39.2062287
7d7e3258326547843e25965c4bffe720,西安,京畿道,崇圣寺,112.7948391,22.1277263
edb20784415e6f40413ca09f672dbaf7,西安,京畿道,段公庙,108.9327126,34.2796304
b9aff641b2608cbc7085b52994ab20ec,西安,京畿道,长兴里,108.9423363,34.2610040
a191fb42dc7935655d0312ee1a33a520,西安,京畿道,崇义里,127.6584285,26.2131885
34534bb700c07123ae5a4834b82542ec,西安,京畿道,城南安乐宫,108.9423363,34.2610040
f6f71797f6de6c04d1c70e6f61d95825,西安,京畿道,终南山陕西,121.4521921,31.2251379
51c30ec6e6ede36464a0de1620d1efc6,西安,京畿道,石门山,121.5210795,25.0544422
be7abfeb7a34aa78e426ff01a3045760,西安,京畿道,万年县,108.9423363,34.2610040
7a734c4c4c0637d2fb1853187e423ae3,西安市,京畿道,,108.9423363,34.2610040
9b6344dde4d2cdc2782a66f3635db021,西安市,京畿道,文公寺,110.2427724,21.3838625
8a2058e26423b0a99e5311793793c38d,西安市,京畿道,乐游原,108.9843437,34.2347621
295651b9f1cdd89336659fcaef27d3d1,西安,京畿道,朱雀门,108.9332948,34.2526115
884e7966ca25b5d807d9de7d4701611d,西安,京畿道,慈恩寺;安国寺;光明寺,108.9423363,34.2610040
83f04ca9a954e9f911a451f71a9a6d30,西安,京畿道,通济里,118.5432519,30.0612246
2ca06c84aceee3aba468a486675ad5a1,西安市,,,108.9423363,34.2610040
0f1296e67fb17e752604c9d289a5f9c2,西安,京畿道,终南山；商山,135.6960352,34.8622279
6e92d5f0f868b0a46cd09acc26e6eec1,西安,京畿道,崇德里,127.6584285,26.2131885
5be1112949ab925dcbe021e863b93b43,西安,京畿道,道政里,100.2189468,26.8912498
91c4d1d92a84fc5b990a7793b72c9f76,西安,京畿道,焚书坑,108.9423363,34.2610040
e4240d0bd62e7c1f119feaadd343caa0,西安,京畿道,始皇陵,109.2538363,34.3814189
05e42fcdb55d3e0c675a948078575659,西安,京畿道,道德里,2.3408767,48.8766447
6775e20b218e5e5bcc8faaf0a3b058bd,西安,京畿道,汴渠,116.4850638,39.6286834
c71a2201b1e368a99369be6d392ff895,西安,京畿道,咸宜观,119.4051914,36.8439594
ca6496c5c61caeee1829b2a070984294,西安,京畿道,隐雾亭,108.9423363,34.2610040
ef3bc3b49a2face9e3255df8a3b7c193,西安,京畿道,崇真观,108.9423363,34.2610040
4edcdd2cb0fe368be340da270f89d5a4,西安,京兆府,,108.9423363,34.2610040
419688296009a5da468e548bb87b79d9,蓝田,京畿道,青泥岭,114.2329218,22.3067179
43a75587affd538ab1c4f83f9c9be161,蓝田,京畿道,蓝田辋川,109.3361975,34.0735004
180cee5a4b80504599f146f2600294bc,蓝田,京畿道,,114.2329218,22.3067179
cd6800303f7fb756d3a85cbb1627fc4f,蓝田,京畿道,风凉原；砚山；骊山,114.2329218,22.3067179
f1f77cee2e5fd668c3e12ba3aa1f178e,蓝田,京畿道,终南山,135.7457433,34.9507468
32d3fcccc72a2960df474f2d8d2736cf,蓝田,京畿道,辋川,109.3361975,34.0735004
1010b488eeadfc7a0cb76b36caa8a618,蓝田,京畿道,蓝溪,24.2770323,49.0022483
ea880611d5f73c79e9c40076be0ec251,蓝田,京畿道,蓝田关,114.2373769,22.3099886
9267ff7ba84dce1cf019e16bd75a05e8,蓝田,京畿道,悟真寺,114.2329218,22.3067179
8ded5e8b2d82086eaef5faf46b8a8df7,蓝田,京畿道,感化寺,103.8365215,36.0606506
49dc697720ea7bb4feb90b74ba8762bf,蓝田,京畿道,蓝桥驿,121.6253230,24.6576830
f3f998e01b402212fac95ae992b6a887,蓝田,京畿道,清源寺,117.2466407,31.8251534
a4ac34dc315baedb9a6e7efa400f0a7c,蓝田县,京畿道,化感寺,103.8365215,36.0606506
f853a07b9b343fc65762d3e310ac4b6e,蓝田县,京畿道,清源寺,135.6896694,35.0097159
ceb6656eb92827a1f3f4f87f5e5b49f9,蓝田县,京畿道,辋川,109.3361975,34.0735004
d9c385b13afede3574e6e2acce152b99,蓝田县,京畿道,蓝桥驿,121.6253230,24.6576830
bc357a5bb2b5254aaa95f64e45635d4a,蓝田县,京畿道,窦晦之宅,109.4021595,34.0901252
6e86fcc3ea923a7a0cdab4cfdfbcac0f,蓝田,京畿道,蓝关,109.2056028,34.0815482
59cf37631e85915c9f1efe1cc09c2cbd,临潼,京畿道,新丰,109.2577609,34.4325522
ddb866414e589c2f4879842889616765,临潼区,京畿道,,109.2092937,34.3684448
e932465018724e37a0eff3e7c41061ba,户县,京畿道,紫阁峰,108.5876350,33.9996900
ba854762c7b6256a997f0026368d6c89,户县,京畿道,,108.5876350,33.9996900
6a58db56b68d70bba051aa69e2c190dc,户县,京畿道,东蒲池村,108.5876350,33.9996900
5eaa03a4b72c6200ce961741dc612738,周至,京畿道,仙游寺,108.1983887,34.0564901
16e5c3c4be0bc51f5de8866093a583fd,周至,京畿道,尹喜故宅,135.0988686,35.5845135
694c47601e5cddfd36e5601c4444419f,周至,京畿道,骆谷,100.2734333,30.6593285
0c69c2f0eb24aa1da491838a41c24ee5,周至,京畿道,,135.0988686,35.5845135
22c483249942d797ab1378dcf6d0b4d0,周至,京畿道,骆口驿,102.9160112,27.9821326
cfe1de65d4d9d2b951524a81694cde2e,周至,京畿道,仙游山,113.2390494,23.0864410
83c74de0068988c4d662560effd51305,周至,京畿道,云居寺,135.0988686,35.5845135
8aa4453f3ebdeea0c0cb06fc6e2285db,周至县,京畿道,骆谷道,113.1547008,28.7868746
2174591c610dfc4e9d10da5b508cafce,周至县,京畿道,骆口驿,102.9160112,27.9821326
ea463ab0b7fc99b03943026dac4e8f8d,周至县,京畿道,青山驿,108.2040679,34.1632275
c8b0d047571222e2fb0ca2a24225a4f0,周至县,,,108.2040679,34.1632275
10949415a0c28dceab691eca226fc0e7,高陵,京畿道,,109.0621816,34.5129331
617cffa13fe5c8ef9d66dce0d38af5ac,长安,京畿道,,114.5317834,38.0356538
6abc15f6a113d003cd6993014f8cb4ca,北流,岭南道,,110.5314264,22.4427933
006416d1fe6412a2c641048a051bf5f2,名山,剑南道,百丈,103.2316965,30.1840493
c091edc7b02f2e6f6e1da157a1bbb4d2,汉源,剑南道,青溪关,106.2962470,29.5981838
b9555ed6919c764496bfa21a62613277,石棉,剑南道,大渡河,102.3567296,29.2308617
cd570c00488c27b5acab07dd9057636d,雅安,剑南道北部,卢山,103.0097902,30.4259910
698db26c6979910b2f1073c49ec24ad4,大兴,河北道,蓟北楼,116.4321218,39.5263930
9733b4ed8c1b6e094aa22e4662efe623,大兴,河北道,,113.9719901,22.4027459
5cc645331488aeced3bdb92ae2637b09,大兴区,河北道,,116.3354417,39.7254130
dbab70c82049e8c8e406f1eaf1847e81,北京,河北道,,116.4121440,40.1906320
18f05aeddc212b523b40818fa2b87b33,,,,,
50f0b194913360feaaca159132bdac90,昌平,河北道,居庸关,116.0603657,40.2993821
0223cb9e200c0379e1506efa9a05fa85,昌平,河北道,,116.1882919,40.1887146
69e55306e6483042c96dd9498d42b967,丰台,河北道,,116.2804172,39.8571176
f410e919081173037fb3a32a62c2fc7f,开封,河南道,,114.4972220,34.6041670
